filepath,label
Kather_texture_2016_image_tiles_5000/04_LYMPHO/1709D_CRC-Prim-HE-02.tif_Row_451_Col_601.tif,3
Kather_texture_2016_image_tiles_5000/01_TUMOR/6A8F_CRC-Prim-HE-07_022.tif_Row_451_Col_301.tif,0
Kather_texture_2016_image_tiles_5000/08_EMPTY/149E8_CRC-Prim-HE-06_005.tif_Row_301_Col_4801.tif,7
Kather_texture_2016_image_tiles_5000/05_DEBRIS/4554_CRC-Prim-HE-03_010.tif_Row_301_Col_1201.tif,4
Kather_texture_2016_image_tiles_5000/08_EMPTY/130E5_CRC-Prim-HE-10_026.tif_Row_1801_Col_451.tif,7
Kather_texture_2016_image_tiles_5000/02_STROMA/117E3_CRC-Prim-HE-02_015.tif_Row_301_Col_151.tif,1
Kather_texture_2016_image_tiles_5000/03_COMPLEX/16121_CRC-Prim-HE-03_002.tif_Row_751_Col_1201.tif,2
Kather_texture_2016_image_tiles_5000/06_MUCOSA/260E_CRC-Prim-HE-05.tif_Row_2401_Col_751.tif,5
Kather_texture_2016_image_tiles_5000/01_TUMOR/1FEF_CRC-Prim-HE-09_024.tif_Row_151_Col_1.tif,0
Kather_texture_2016_image_tiles_5000/02_STROMA/11BE4_CRC-Prim-HE-02_011.tif_Row_1_Col_301.tif,1
Kather_texture_2016_image_tiles_5000/08_EMPTY/103C7_CRC-Prim-HE-06_005.tif_Row_1351_Col_7651.tif,7
Kather_texture_2016_image_tiles_5000/02_STROMA/12196_CRC-Prim-HE-09.tif_Row_151_Col_301.tif,1
Kather_texture_2016_image_tiles_5000/08_EMPTY/115BD_CRC-Prim-HE-06_005.tif_Row_1801_Col_1.tif,7
Kather_texture_2016_image_tiles_5000/02_STROMA/128B_CRC-Prim-HE-04_013.tif_Row_3301_Col_151.tif,1
Kather_texture_2016_image_tiles_5000/02_STROMA/149D8_CRC-Prim-HE-10_019.tif_Row_1_Col_1801.tif,1
Kather_texture_2016_image_tiles_5000/08_EMPTY/10613_CRC-Prim-HE-06_005.tif_Row_901_Col_8101.tif,7
Kather_texture_2016_image_tiles_5000/01_TUMOR/19C8_CRC-Prim-HE-07.tif_Row_601_Col_1.tif,0
Kather_texture_2016_image_tiles_5000/03_COMPLEX/1F2E_CRC-Prim-HE-06_006.tif_Row_301_Col_1351.tif,2
Kather_texture_2016_image_tiles_5000/04_LYMPHO/2FBD_CRC-Prim-HE-09_006.tif_Row_601_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/01_TUMOR/11ADE_CRC-Prim-HE-06_025.tif_Row_151_Col_151.tif,0
Kather_texture_2016_image_tiles_5000/05_DEBRIS/3C6C_CRC-Prim-HE-08_024.tif_Row_1201_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1396A_CRC-Prim-HE-10_020.tif_Row_901_Col_1801.tif,6
Kather_texture_2016_image_tiles_5000/03_COMPLEX/16B73_CRC-Prim-HE-05_002a.tif_Row_301_Col_301.tif,2
Kather_texture_2016_image_tiles_5000/05_DEBRIS/16DDE_CRC-Prim-HE-04_002.tif_Row_751_Col_151.tif,4
Kather_texture_2016_image_tiles_5000/01_TUMOR/7342_CRC-Prim-HE-05_006.tif_Row_1_Col_151.tif,0
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/10F59_CRC-Prim-HE-06_004.tif_Row_1051_Col_1351.tif,6
Kather_texture_2016_image_tiles_5000/06_MUCOSA/16291_CRC-Prim-HE-06_032.tif_Row_1201_Col_1.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/5F_CRC-Prim-HE-08_023.tif_Row_1051_Col_901.tif,4
Kather_texture_2016_image_tiles_5000/08_EMPTY/10F94_CRC-Prim-HE-06_005.tif_Row_1201_Col_6901.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/11FC1_CRC-Prim-HE-03_012.tif_Row_1051_Col_1201.tif,6
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/113E7_CRC-Prim-HE-07.tif_Row_451_Col_3301.tif,6
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1656E_CRC-Prim-HE-06_004.tif_Row_151_Col_2101.tif,6
Kather_texture_2016_image_tiles_5000/01_TUMOR/6003_CRC-Prim-HE-06_008.tif_Row_151_Col_1.tif,0
Kather_texture_2016_image_tiles_5000/06_MUCOSA/17939_CRC-Prim-HE-08_008.tif_Row_451_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/01_TUMOR/110C_CRC-Prim-HE-05_008.tif_Row_1_Col_151.tif,0
Kather_texture_2016_image_tiles_5000/01_TUMOR/12933_CRC-Prim-HE-04_025.tif_Row_451_Col_151.tif,0
Kather_texture_2016_image_tiles_5000/04_LYMPHO/115EF_CRC-Prim-HE-05_003.tif_Row_451_Col_1501.tif,3
Kather_texture_2016_image_tiles_5000/01_TUMOR/14E4C_CRC-Prim-HE-02_003b.tif_Row_151_Col_451.tif,0
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1488E_CRC-Prim-HE-06_004.tif_Row_301_Col_901.tif,6
Kather_texture_2016_image_tiles_5000/03_COMPLEX/12365_CRC-Prim-HE-08_006.tif_Row_451_Col_1.tif,2
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/128C0_CRC-Prim-HE-05_032.tif_Row_1201_Col_751.tif,6
Kather_texture_2016_image_tiles_5000/05_DEBRIS/16C1_CRC-Prim-HE-01_023.tif_Row_1_Col_151.tif,4
Kather_texture_2016_image_tiles_5000/01_TUMOR/36F9_CRC-Prim-HE-07.tif_Row_1_Col_601.tif,0
Kather_texture_2016_image_tiles_5000/08_EMPTY/13F9A_CRC-Prim-HE-10_026.tif_Row_151_Col_151.tif,7
Kather_texture_2016_image_tiles_5000/08_EMPTY/136D1_CRC-Prim-HE-06_005.tif_Row_2551_Col_5251.tif,7
Kather_texture_2016_image_tiles_5000/02_STROMA/12FCA_CRC-Prim-HE-04_013.tif_Row_301_Col_301.tif,1
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/13348_CRC-Prim-HE-10_020.tif_Row_1_Col_451.tif,6
Kather_texture_2016_image_tiles_5000/02_STROMA/10BE_CRC-Prim-HE-03.tif_Row_751_Col_901.tif,1
Kather_texture_2016_image_tiles_5000/08_EMPTY/1327F_CRC-Prim-HE-06_005.tif_Row_5851_Col_7201.tif,7
Kather_texture_2016_image_tiles_5000/03_COMPLEX/15653_CRC-Prim-HE-05_012.tif_Row_151_Col_901.tif,2
Kather_texture_2016_image_tiles_5000/08_EMPTY/120A4_CRC-Prim-HE-06_005.tif_Row_3901_Col_4051.tif,7
Kather_texture_2016_image_tiles_5000/08_EMPTY/1139_CRC-Prim-HE-06_005.tif_Row_5401_Col_2401.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1277B_CRC-Prim-HE-05_032.tif_Row_1801_Col_601.tif,6
Kather_texture_2016_image_tiles_5000/05_DEBRIS/138E1_CRC-Prim-HE-03_014.tif_Row_151_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/08_EMPTY/15273_CRC-Prim-HE-06_005.tif_Row_1051_Col_4951.tif,7
Kather_texture_2016_image_tiles_5000/05_DEBRIS/18403_CRC-Prim-HE-04_002.tif_Row_451_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/10E2E_CRC-Prim-HE-07.tif_Row_151_Col_1.tif,6
Kather_texture_2016_image_tiles_5000/04_LYMPHO/3CF4_CRC-Prim-HE-01_007.tif_Row_451_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/08_EMPTY/11020_CRC-Prim-HE-10_026.tif_Row_3301_Col_301.tif,7
Kather_texture_2016_image_tiles_5000/05_DEBRIS/11305_CRC-Prim-HE-03_024.tif_Row_1_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/08_EMPTY/124E3_CRC-Prim-HE-06_005.tif_Row_3601_Col_4801.tif,7
Kather_texture_2016_image_tiles_5000/03_COMPLEX/138C4_CRC-Prim-HE-03_002.tif_Row_1_Col_2251.tif,2
Kather_texture_2016_image_tiles_5000/08_EMPTY/1375F_CRC-Prim-HE-06_005.tif_Row_6001_Col_6301.tif,7
Kather_texture_2016_image_tiles_5000/04_LYMPHO/EE02_CRC-Prim-HE-01b.tif_Row_601_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/08_EMPTY/135C6_CRC-Prim-HE-06_005.tif_Row_3601_Col_3751.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/15687_CRC-Prim-HE-03_012.tif_Row_3151_Col_1501.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/123C5_CRC-Prim-HE-06_005.tif_Row_5401_Col_3901.tif,7
Kather_texture_2016_image_tiles_5000/02_STROMA/136B7_CRC-Prim-HE-06_034.tif_Row_151_Col_301.tif,1
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1308F_CRC-Prim-HE-05_032.tif_Row_1051_Col_901.tif,6
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/13FE5_CRC-Prim-HE-05_032.tif_Row_1201_Col_1051.tif,6
Kather_texture_2016_image_tiles_5000/06_MUCOSA/2319_CRC-Prim-HE-05_001.tif_Row_1_Col_451.tif,5
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/16AA4_CRC-Prim-HE-03_012.tif_Row_3901_Col_1351.tif,6
Kather_texture_2016_image_tiles_5000/06_MUCOSA/161B6_CRC-Prim-HE-08_022.tif_Row_151_Col_1651.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/6038_CRC-Prim-HE-03_014.tif_Row_301_Col_1351.tif,4
Kather_texture_2016_image_tiles_5000/08_EMPTY/1309A_CRC-Prim-HE-06_005.tif_Row_4951_Col_6001.tif,7
Kather_texture_2016_image_tiles_5000/06_MUCOSA/156B6_CRC-Prim-HE-03_007.tif_Row_1_Col_151.tif,5
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1262C_CRC-Prim-HE-03_012.tif_Row_2251_Col_301.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/10B24_CRC-Prim-HE-06_005.tif_Row_4351_Col_3451.tif,7
Kather_texture_2016_image_tiles_5000/04_LYMPHO/117AC_CRC-Prim-HE-05_003.tif_Row_451_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/03_COMPLEX/785D_CRC-Prim-HE-01_030.tif_Row_301_Col_151.tif,2
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1312A_CRC-Prim-HE-07.tif_Row_1201_Col_2851.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/12D19_CRC-Prim-HE-06_005.tif_Row_601_Col_2101.tif,7
Kather_texture_2016_image_tiles_5000/08_EMPTY/1427A_CRC-Prim-HE-06_005.tif_Row_4951_Col_6451.tif,7
Kather_texture_2016_image_tiles_5000/03_COMPLEX/6A06_CRC-Prim-HE-05_009a.tif_Row_301_Col_901.tif,2
Kather_texture_2016_image_tiles_5000/02_STROMA/116E2_CRC-Prim-HE-04.tif_Row_151_Col_2701.tif,1
Kather_texture_2016_image_tiles_5000/05_DEBRIS/8795_CRC-Prim-HE-10_016.tif_Row_601_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/01_TUMOR/9AD8_CRC-Prim-HE-07.tif_Row_301_Col_451.tif,0
Kather_texture_2016_image_tiles_5000/04_LYMPHO/D71_CRC-Prim-HE-01_001.tif_Row_151_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/02_STROMA/13717_CRC-Prim-HE-03_008.tif_Row_1501_Col_1351.tif,1
Kather_texture_2016_image_tiles_5000/02_STROMA/12307_CRC-Prim-HE-01_050.tif_Row_301_Col_1.tif,1
Kather_texture_2016_image_tiles_5000/08_EMPTY/14DD6_CRC-Prim-HE-06_005.tif_Row_1951_Col_1801.tif,7
Kather_texture_2016_image_tiles_5000/08_EMPTY/145CC_CRC-Prim-HE-06_005.tif_Row_4351_Col_6151.tif,7
Kather_texture_2016_image_tiles_5000/08_EMPTY/11A2C_CRC-Prim-HE-06_005.tif_Row_4201_Col_2851.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1342D_CRC-Prim-HE-06_004.tif_Row_901_Col_451.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/13292_CRC-Prim-HE-06_005.tif_Row_601_Col_6901.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/13A37_CRC-Prim-HE-05_032.tif_Row_1651_Col_1501.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/130FF_CRC-Prim-HE-06_005.tif_Row_4051_Col_3001.tif,7
Kather_texture_2016_image_tiles_5000/02_STROMA/147AC_CRC-Prim-HE-03_013.tif_Row_901_Col_901.tif,1
Kather_texture_2016_image_tiles_5000/04_LYMPHO/5266_CRC-Prim-HE-02_copy.tif_Row_151_Col_601.tif,3
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/15174_CRC-Prim-HE-06_004.tif_Row_2551_Col_1801.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/117EA_CRC-Prim-HE-06_005.tif_Row_6451_Col_7201.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1526C_CRC-Prim-HE-06_004.tif_Row_2551_Col_301.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/1066E_CRC-Prim-HE-06_005.tif_Row_301_Col_3001.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/15130_CRC-Prim-HE-07.tif_Row_1_Col_3451.tif,6
Kather_texture_2016_image_tiles_5000/03_COMPLEX/1488F_CRC-Prim-HE-05_009a.tif_Row_751_Col_301.tif,2
Kather_texture_2016_image_tiles_5000/04_LYMPHO/126D3_CRC-Prim-HE-01_013.tif_Row_151_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/03_COMPLEX/10F5B_CRC-Prim-HE-08_013.tif_Row_301_Col_151.tif,2
Kather_texture_2016_image_tiles_5000/01_TUMOR/1513_CRC-Prim-HE-04_015.tif_Row_1_Col_1.tif,0
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/11152_CRC-Prim-HE-06_004.tif_Row_601_Col_1351.tif,6
Kather_texture_2016_image_tiles_5000/01_TUMOR/4D50_CRC-Prim-HE-04_034.tif_Row_1_Col_601.tif,0
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/12C98_CRC-Prim-HE-06_004.tif_Row_2401_Col_1.tif,6
Kather_texture_2016_image_tiles_5000/04_LYMPHO/58BD_CRC-Prim-HE-08_011.tif_Row_301_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/18634_CRC-Prim-HE-06_032.tif_Row_451_Col_751.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/16592_CRC-Prim-HE-02.tif_Row_751_Col_751.tif,3
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/13BB_CRC-Prim-HE-03_012.tif_Row_3601_Col_451.tif,6
Kather_texture_2016_image_tiles_5000/06_MUCOSA/14AAA_CRC-Prim-HE-07_001_copy.tif_Row_1501_Col_601.tif,5
Kather_texture_2016_image_tiles_5000/03_COMPLEX/178_CRC-Prim-HE-04_018.tif_Row_151_Col_1.tif,2
Kather_texture_2016_image_tiles_5000/05_DEBRIS/1763A_CRC-Prim-HE-07_002.tif_Row_1201_Col_1351.tif,4
Kather_texture_2016_image_tiles_5000/08_EMPTY/113D_CRC-Prim-HE-06_005.tif_Row_4651_Col_6751.tif,7
Kather_texture_2016_image_tiles_5000/08_EMPTY/1103A_CRC-Prim-HE-06_005.tif_Row_1501_Col_2251.tif,7
Kather_texture_2016_image_tiles_5000/08_EMPTY/11DF7_CRC-Prim-HE-06_005.tif_Row_6151_Col_2551.tif,7
Kather_texture_2016_image_tiles_5000/08_EMPTY/10F19_CRC-Prim-HE-06_005.tif_Row_1201_Col_7651.tif,7
Kather_texture_2016_image_tiles_5000/03_COMPLEX/17BF4_CRC-Prim-HE-10_012.tif_Row_151_Col_451.tif,2
Kather_texture_2016_image_tiles_5000/02_STROMA/13BC4_CRC-Prim-HE-03_016.tif_Row_301_Col_1.tif,1
Kather_texture_2016_image_tiles_5000/02_STROMA/122AA_CRC-Prim-HE-04.tif_Row_151_Col_2401.tif,1
Kather_texture_2016_image_tiles_5000/08_EMPTY/14728_CRC-Prim-HE-06_005.tif_Row_1951_Col_3301.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/10504_CRC-Prim-HE-06_004.tif_Row_1951_Col_1051.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/11AB_CRC-Prim-HE-06_005.tif_Row_6151_Col_6451.tif,7
Kather_texture_2016_image_tiles_5000/08_EMPTY/1405_CRC-Prim-HE-06_005.tif_Row_3601_Col_1951.tif,7
Kather_texture_2016_image_tiles_5000/08_EMPTY/150B1_CRC-Prim-HE-06_005.tif_Row_1501_Col_6901.tif,7
Kather_texture_2016_image_tiles_5000/03_COMPLEX/776F_CRC-Prim-HE-03_002.tif_Row_301_Col_901.tif,2
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/15A_CRC-Prim-HE-03_012.tif_Row_3601_Col_1.tif,6
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/14B82_CRC-Prim-HE-06_004.tif_Row_2401_Col_2251.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/15750_CRC-Prim-HE-06_005.tif_Row_1351_Col_1.tif,7
Kather_texture_2016_image_tiles_5000/08_EMPTY/11907_CRC-Prim-HE-06_005.tif_Row_5551_Col_4651.tif,7
Kather_texture_2016_image_tiles_5000/01_TUMOR/813_CRC-Prim-HE-10_021.tif_Row_151_Col_1.tif,0
Kather_texture_2016_image_tiles_5000/02_STROMA/11027_CRC-Prim-HE-07_014.tif_Row_301_Col_751.tif,1
Kather_texture_2016_image_tiles_5000/01_TUMOR/74BB_CRC-Prim-HE-07_023.tif_Row_451_Col_151.tif,0
Kather_texture_2016_image_tiles_5000/08_EMPTY/135FD_CRC-Prim-HE-06_005.tif_Row_4651_Col_1951.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/12EC4_CRC-Prim-HE-07.tif_Row_1051_Col_4501.tif,6
Kather_texture_2016_image_tiles_5000/05_DEBRIS/11050_CRC-Prim-HE-08_024.tif_Row_301_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1495A_CRC-Prim-HE-03_006.tif_Row_1651_Col_601.tif,5
Kather_texture_2016_image_tiles_5000/03_COMPLEX/429D_CRC-Prim-HE-06_006.tif_Row_151_Col_1351.tif,2
Kather_texture_2016_image_tiles_5000/01_TUMOR/4549_CRC-Prim-HE-02_007.tif_Row_151_Col_1.tif,0
Kather_texture_2016_image_tiles_5000/08_EMPTY/14B9B_CRC-Prim-HE-06_005.tif_Row_3601_Col_5401.tif,7
Kather_texture_2016_image_tiles_5000/04_LYMPHO/4A8E_CRC-Prim-HE-06.tif_Row_151_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/08_EMPTY/13024_CRC-Prim-HE-06_005.tif_Row_1051_Col_6451.tif,7
Kather_texture_2016_image_tiles_5000/06_MUCOSA/11814_CRC-Prim-HE-06_033.tif_Row_451_Col_901.tif,5
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/10651_CRC-Prim-HE-03_012.tif_Row_1201_Col_1951.tif,6
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/16107_CRC-Prim-HE-05_032.tif_Row_1201_Col_2701.tif,6
Kather_texture_2016_image_tiles_5000/03_COMPLEX/16591_CRC-Prim-HE-03_002.tif_Row_1201_Col_1801.tif,2
Kather_texture_2016_image_tiles_5000/04_LYMPHO/11B38_CRC-Prim-HE-02.tif_Row_1_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/01_TUMOR/8D02_CRC-Prim-HE-02_024.tif_Row_1_Col_451.tif,0
Kather_texture_2016_image_tiles_5000/08_EMPTY/141B7_CRC-Prim-HE-06_005.tif_Row_1351_Col_3001.tif,7
Kather_texture_2016_image_tiles_5000/02_STROMA/14510_CRC-Prim-HE-03_030.tif_Row_151_Col_301.tif,1
Kather_texture_2016_image_tiles_5000/05_DEBRIS/7279_CRC-Prim-HE-08_021.tif_Row_1651_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/08_EMPTY/11EB6_CRC-Prim-HE-06_005.tif_Row_6451_Col_8101.tif,7
Kather_texture_2016_image_tiles_5000/06_MUCOSA/154E3_CRC-Prim-HE-09_001.tif_Row_451_Col_901.tif,5
Kather_texture_2016_image_tiles_5000/02_STROMA/10560_CRC-Prim-HE-03_015.tif_Row_301_Col_451.tif,1
Kather_texture_2016_image_tiles_5000/08_EMPTY/125B_CRC-Prim-HE-06_005.tif_Row_3901_Col_7051.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1192A_CRC-Prim-HE-06_004.tif_Row_2701_Col_2551.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/10769_CRC-Prim-HE-06_005.tif_Row_4501_Col_3451.tif,7
Kather_texture_2016_image_tiles_5000/06_MUCOSA/102AE_CRC-Prim-HE-09_001.tif_Row_1351_Col_451.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/E86D_CRC-Prim-HE-09_019.tif_Row_601_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/56F_CRC-Prim-HE-05_010.tif_Row_451_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/3A98_CRC-Prim-HE-01_024.tif_Row_1_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/387F_CRC-Prim-HE-01b.tif_Row_151_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/12AAC_CRC-Prim-HE-05_032.tif_Row_1501_Col_1501.tif,6
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/14E6_CRC-Prim-HE-07.tif_Row_1051_Col_1501.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/12EEC_CRC-Prim-HE-06_005.tif_Row_1801_Col_6151.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1081_CRC-Prim-HE-10_020.tif_Row_901_Col_3001.tif,6
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1550E_CRC-Prim-HE-06_004.tif_Row_1_Col_1801.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/1191D_CRC-Prim-HE-06_005.tif_Row_4951_Col_4951.tif,7
Kather_texture_2016_image_tiles_5000/08_EMPTY/11515_CRC-Prim-HE-06_005.tif_Row_3451_Col_1201.tif,7
Kather_texture_2016_image_tiles_5000/04_LYMPHO/68D4_CRC-Prim-HE-05_004.tif_Row_301_Col_751.tif,3
Kather_texture_2016_image_tiles_5000/03_COMPLEX/12776_CRC-Prim-HE-03_033.tif_Row_451_Col_301.tif,2
Kather_texture_2016_image_tiles_5000/02_STROMA/110DF_CRC-Prim-HE-03.tif_Row_751_Col_1651.tif,1
Kather_texture_2016_image_tiles_5000/04_LYMPHO/15858_CRC-Prim-HE-01_004.tif_Row_151_Col_751.tif,3
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/10137_CRC-Prim-HE-05_032.tif_Row_1351_Col_3151.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/10F68_CRC-Prim-HE-06_005.tif_Row_751_Col_451.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/11BCB_CRC-Prim-HE-05_032.tif_Row_1201_Col_1801.tif,6
Kather_texture_2016_image_tiles_5000/03_COMPLEX/10BA2_CRC-Prim-HE-09_028.tif_Row_1_Col_151.tif,2
Kather_texture_2016_image_tiles_5000/05_DEBRIS/23D0_CRC-Prim-HE-04_002.tif_Row_301_Col_601.tif,4
Kather_texture_2016_image_tiles_5000/03_COMPLEX/1726E_CRC-Prim-HE-06_006.tif_Row_151_Col_1501.tif,2
Kather_texture_2016_image_tiles_5000/01_TUMOR/7453_CRC-Prim-HE-08_016.tif_Row_1_Col_451.tif,0
Kather_texture_2016_image_tiles_5000/08_EMPTY/1504_CRC-Prim-HE-06_005.tif_Row_5401_Col_451.tif,7
Kather_texture_2016_image_tiles_5000/02_STROMA/13104_CRC-Prim-HE-06_003.tif_Row_901_Col_1.tif,1
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/15FFE_CRC-Prim-HE-03_012.tif_Row_1_Col_601.tif,6
Kather_texture_2016_image_tiles_5000/05_DEBRIS/6A43_CRC-Prim-HE-07_002.tif_Row_1201_Col_751.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/15A1F_CRC-Prim-HE-06_035.tif_Row_1201_Col_1.tif,5
Kather_texture_2016_image_tiles_5000/08_EMPTY/13C4_CRC-Prim-HE-06_005.tif_Row_901_Col_601.tif,7
Kather_texture_2016_image_tiles_5000/02_STROMA/1243E_CRC-Prim-HE-02_015.tif_Row_151_Col_901.tif,1
Kather_texture_2016_image_tiles_5000/08_EMPTY/109D2_CRC-Prim-HE-06_005.tif_Row_5851_Col_2551.tif,7
Kather_texture_2016_image_tiles_5000/02_STROMA/11789_CRC-Prim-HE-06_002.tif_Row_751_Col_451.tif,1
Kather_texture_2016_image_tiles_5000/05_DEBRIS/51FE_CRC-Prim-HE-08_021.tif_Row_1651_Col_901.tif,4
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/16685_CRC-Prim-HE-03_012.tif_Row_451_Col_301.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/14AE3_CRC-Prim-HE-06_005.tif_Row_4501_Col_3751.tif,7
Kather_texture_2016_image_tiles_5000/01_TUMOR/11EEF_CRC-Prim-HE-08_001.tif_Row_151_Col_451.tif,0
Kather_texture_2016_image_tiles_5000/08_EMPTY/10AD3_CRC-Prim-HE-06_005.tif_Row_1801_Col_7051.tif,7
Kather_texture_2016_image_tiles_5000/02_STROMA/1300F_CRC-Prim-HE-09_017.tif_Row_1_Col_301.tif,1
Kather_texture_2016_image_tiles_5000/02_STROMA/135ED_CRC-Prim-HE-03.tif_Row_751_Col_151.tif,1
Kather_texture_2016_image_tiles_5000/01_TUMOR/136EB_CRC-Prim-HE-07_025.tif_Row_1_Col_451.tif,0
Kather_texture_2016_image_tiles_5000/06_MUCOSA/134D3_CRC-Prim-HE-08_022.tif_Row_1_Col_2101.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/467D_CRC-Prim-HE-07_002.tif_Row_1201_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/F118_CRC-Prim-HE-05_003.tif_Row_301_Col_1801.tif,3
Kather_texture_2016_image_tiles_5000/03_COMPLEX/13CD5_CRC-Prim-HE-07_005.tif_Row_151_Col_301.tif,2
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/122DA_CRC-Prim-HE-05_032.tif_Row_151_Col_2251.tif,6
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/13871_CRC-Prim-HE-05_032.tif_Row_1801_Col_1651.tif,6
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1028E_CRC-Prim-HE-03_012.tif_Row_3751_Col_1951.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/11AA2_CRC-Prim-HE-06_005.tif_Row_1051_Col_7501.tif,7
Kather_texture_2016_image_tiles_5000/03_COMPLEX/166E6_CRC-Prim-HE-03_002.tif_Row_1_Col_1351.tif,2
Kather_texture_2016_image_tiles_5000/05_DEBRIS/1688C_CRC-Prim-HE-08_023.tif_Row_451_Col_151.tif,4
Kather_texture_2016_image_tiles_5000/03_COMPLEX/2766_CRC-Prim-HE-03_002.tif_Row_1051_Col_2101.tif,2
Kather_texture_2016_image_tiles_5000/02_STROMA/13F7F_CRC-Prim-HE-04.tif_Row_1351_Col_3451.tif,1
